sample_id,split,gender,discipline,clinical_experience,country,question_type,prompt,question,question_clean,answer_options,correct_answer,answer_rationale,specialty,region_specific,mentions_Africa,mentions_age,mentions_gender,tier,neg_percent,quality,rated_african,rated_correct,rated_omission,rated_hallucination,rated_reasonable,rated_harmful,rated_bias,version,requires_african_expertise,model_prompt
7d87fbbc08087f50cf56d2d33b6a878e93fa7afb6e023f6c01179405ea234b51,test,Male,Medicine,Licensed Professional,GH,mcq,,"A 32-year-old male with no medical conditions presents with generalized muscle aches and passage of progressively darkening urine one day after running the marathon. Physical examination is unremarkable aside mild tenderness over the quadriceps. Urine dipstick shows blood 3+ and leukocytes 1+. What is the most likely diagnosis?
","A 32-year-old male with no medical conditions presents with generalized muscle aches and passage of progressively darkening urine one day after running the marathon. Physical examination is unremarkable aside mild tenderness over the quadriceps. Urine dipstick shows blood 3+ and leukocytes 1+. What is the most likely diagnosis?
","
A. Nephrolithiasis with haematuria, 
B. Intravascular haemolysis, 
C. Profound dehydration, 
D. Rhabdomyolysis, 
E. Multiple myeloma",D,,Nephrology,No,0.0,1.0,1.0,expert,1.0,,0.0,,,,,,,v2,0,"###Instruction: 
The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer.

###Question: A 32-year-old male with no medical conditions presents with generalized muscle aches and passage of progressively darkening urine one day after running the marathon. Physical examination is unremarkable aside mild tenderness over the quadriceps. Urine dipstick shows blood 3+ and leukocytes 1+. What is the most likely diagnosis?


###Options:
A. Nephrolithiasis with haematuria, 
B. Intravascular haemolysis, 
C. Profound dehydration, 
D. Rhabdomyolysis, 
E. Multiple myeloma

###Answer:"
7132d570290a8f0be4e71f6120060945fa00837d522f5406ce049491490f9334,test,Male,Medicine,Licensed Professional,GH,mcq,,"A 62-year-old man is rushed to the Emergency Unit following a syncopal attack. He reports passing dark stools for the past five days. Which is the following is the most important marker for distinguishing upper from lower gastrointestinal bleeding?
","A 62-year-old man is rushed to the Emergency Unit following a syncopal attack. He reports passing dark stools for the past five days. Which is the following is the most important marker for distinguishing upper from lower gastrointestinal bleeding?
","
A. Darkness of stool, 
B. Elevated creatinine, 
C. Elevated lactate dehydrogenase, 
D. Elevated urea, 
E. Elevated haematocrit",D,,Gastroenterology,No,0.0,1.0,1.0,expert,1.0,,0.0,,,,,,,v2,0,"###Instruction: 
The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer.

###Question: A 62-year-old man is rushed to the Emergency Unit following a syncopal attack. He reports passing dark stools for the past five days. Which is the following is the most important marker for distinguishing upper from lower gastrointestinal bleeding?


###Options:
A. Darkness of stool, 
B. Elevated creatinine, 
C. Elevated lactate dehydrogenase, 
D. Elevated urea, 
E. Elevated haematocrit

###Answer:"
4f5d98c72477b02a43fad895ba14baa5152fced1589da4a2c3c2f8453ce301bc,test,Male,Medicine,Licensed Professional,GH,mcq,,"A 45-year-old woman presents to the clinic on account of easy fatigue and generalized pruritus for the past 5 months. She has a number of spider naevi over her chest and hepatomegaly 2 cm below subcostal margin. Liver function tests done were abnormal. Anti-mitochondrial antibody test is positive. What is the most likely diagnosis?
","A 45-year-old woman presents to the clinic on account of easy fatigue and generalized pruritus for the past 5 months. She has a number of spider naevi over her chest and hepatomegaly 2 cm below subcostal margin. Liver function tests done were abnormal. Anti-mitochondrial antibody test is positive. What is the most likely diagnosis?
","
A. Autoimmune hepatitis, 
B. Wilson\u2019s disease, 
C. Primary sclerosing cholangitis, 
D. Alpha-1 antitrypsin deficiency, 
E. Primary biliary cholangitis",E,,Gastroenterology,No,0.0,1.0,1.0,expert,1.0,,0.0,,,,,,,v2,0,"###Instruction: 
The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer.

###Question: A 45-year-old woman presents to the clinic on account of easy fatigue and generalized pruritus for the past 5 months. She has a number of spider naevi over her chest and hepatomegaly 2 cm below subcostal margin. Liver function tests done were abnormal. Anti-mitochondrial antibody test is positive. What is the most likely diagnosis?


###Options:
A. Autoimmune hepatitis, 
B. Wilson\u2019s disease, 
C. Primary sclerosing cholangitis, 
D. Alpha-1 antitrypsin deficiency, 
E. Primary biliary cholangitis

###Answer:"
cf464fa82c276355290a9e30d447f88d6938a4fa6f6f9a3e62e8b9e2895f94bd,test,Male,Medicine,Licensed Professional,GH,mcq,,"A 60-year-old male with significant history of smoking presents with a 4 month history of epigastric pain with associated jaundice, weight loss and loss of appetite. His abdomen is soft but there is epigastric tenderness. An abdominal ultrasound showed a mass in the head of the pancreas. Which tumor marker is most likely to be elevated?
","A 60-year-old male with significant history of smoking presents with a 4 month history of epigastric pain with associated jaundice, weight loss and loss of appetite. His abdomen is soft but there is epigastric tenderness. An abdominal ultrasound showed a mass in the head of the pancreas. Which tumor marker is most likely to be elevated?
","
A. Alpha-fetoprotein, 
B. Cancer antigen 15-3, 
C. Cancer antigen 125, 
D. Carcinoembryonic antigen, 
E. Cancer antigen 19-9",E,,Gastroenterology,No,0.0,1.0,1.0,expert,1.0,,0.0,,,,,,,v2,0,"###Instruction: 
The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer.

###Question: A 60-year-old male with significant history of smoking presents with a 4 month history of epigastric pain with associated jaundice, weight loss and loss of appetite. His abdomen is soft but there is epigastric tenderness. An abdominal ultrasound showed a mass in the head of the pancreas. Which tumor marker is most likely to be elevated?


###Options:
A. Alpha-fetoprotein, 
B. Cancer antigen 15-3, 
C. Cancer antigen 125, 
D. Carcinoembryonic antigen, 
E. Cancer antigen 19-9

###Answer:"
e0e6e219a9c5709f8d33c53a2099dee08c5149bb79b96220c6623da59d37e64c,test,Male,Medicine,Licensed Professional,GH,mcq,,"Which of the following is a cause of ascites with serum ascitic albumin gradient greater than 1.1 g/dL?
","Which of the following is a cause of ascites with serum ascitic albumin gradient greater than 1.1 g/dL ?
","
A. Abdominal tuberculosis, 
B. Heart failure, 
C. Nephrotic syndrome, 
D. Peritoneal carcinomatosis, 
E. Chronic pancreatitis",B,,Gastroenterology,No,0.0,0.0,0.0,expert,1.0,,0.0,,,,,,,v2,0,"###Instruction: 
The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer.

###Question: Which of the following is a cause of ascites with serum ascitic albumin gradient greater than 1.1 g/dL?


###Options:
A. Abdominal tuberculosis, 
B. Heart failure, 
C. Nephrotic syndrome, 
D. Peritoneal carcinomatosis, 
E. Chronic pancreatitis

###Answer:"
9c4ddc84bafeb1da1f2b0070bbee459f98229f1685d62b65289038315e427d9b,test,Male,Medicine,Licensed Professional,GH,mcq,,"Which Hepatitis B serological marker indicates ongoing replication and high infectivity?
","Which Hepatitis B serological marker indicates ongoing replication and high infectivity?
","
A. Core IgM antibody, 
B. Surface antigen, 
C. Surface antibody, 
D. Envelope antigen, 
E. Envelope antibody",D,,Gastroenterology,No,0.0,0.0,0.0,expert,1.0,,0.0,,,,,,,v2,0,"###Instruction: 
The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer.

###Question: Which Hepatitis B serological marker indicates ongoing replication and high infectivity?


###Options:
A. Core IgM antibody, 
B. Surface antigen, 
C. Surface antibody, 
D. Envelope antigen, 
E. Envelope antibody

###Answer:"
13866cb2dcf3c5ec0ddd87a6bd3d4c8920c21503800c8de8c988f2fbd178e76a,test,Male,Medicine,Licensed Professional,GH,mcq,,"A 52-year-old man who is known to have alcoholic cirrhosis is admitted at the Emergency Department with worsening ascites and abdominal pain. An ascitic tap is performed and the total fluid neutrophil count is 310 per mm3 A diagnosis of spontaneous bacterial peritonitis is made. What is the likely organism to be cultured?
","A 52-year-old man who is known to have alcoholic cirrhosis is admitted at the Emergency Department with worsening ascites and abdominal pain. An ascitic tap is performed and the total fluid neutrophil count is 310 per mm3 A diagnosis of spontaneous bacterial peritonitis is made. What is the likely organism to be cultured?
","
A. Candida albicans, 
B. Escherichia coli, 
C. Proteus mirabilis, 
D. Klebsiella pneumoniae, 
E. Staphylococcus aureus",B,,Gastroenterology,No,0.0,1.0,1.0,expert,1.0,,0.0,,,,,,,v2,0,"###Instruction: 
The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer.

###Question: A 52-year-old man who is known to have alcoholic cirrhosis is admitted at the Emergency Department with worsening ascites and abdominal pain. An ascitic tap is performed and the total fluid neutrophil count is 310 per mm3 A diagnosis of spontaneous bacterial peritonitis is made. What is the likely organism to be cultured?


###Options:
A. Candida albicans, 
B. Escherichia coli, 
C. Proteus mirabilis, 
D. Klebsiella pneumoniae, 
E. Staphylococcus aureus

###Answer:"
de5d045289d5014e44b0b14ce2ebfca01607ce97d16a90e34ef7e5203ad91afc,test,Male,Medicine,Licensed Professional,GH,mcq,,"Which tumor marker is most likely to be useful in the assessment of a patient with suspected colon cancer?
","Which tumor marker is most likely to be useful in the assessment of a patient with suspected colon cancer?
","
A. Alpha fetoprotein, 
B. Cancer antigen 125, 
C. Human chorionic gonadotropin, 
D. Cancer antigen 19-9, 
E. Carcinoembryonic antigen",E,,Gastroenterology,No,0.0,0.0,0.0,expert,1.0,,0.0,,,,,,,v2,0,"###Instruction: 
The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer.

###Question: Which tumor marker is most likely to be useful in the assessment of a patient with suspected colon cancer?


###Options:
A. Alpha fetoprotein, 
B. Cancer antigen 125, 
C. Human chorionic gonadotropin, 
D. Cancer antigen 19-9, 
E. Carcinoembryonic antigen

###Answer:"
ab34b1e2d343834628b17118c8bd18905cb0bd55a2baefbef5b3cc33eba8595b,test,Male,Medicine,Licensed Professional,GH,mcq,,"Necrolytic migratory erythema is usually associated with which of the following conditions?
","Necrolytic migratory erythema is usually associated with which of the following conditions?
","
A. Glucagonoma, 
B. VIPoma, 
C. Insulinoma, 
D. Coeliac disease, 
E. Ulcerative colitis",A,,Gastroenterology,No,0.0,0.0,0.0,expert,1.0,,0.0,,,,,,,v2,0,"###Instruction: 
The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer.

###Question: Necrolytic migratory erythema is usually associated with which of the following conditions?


###Options:
A. Glucagonoma, 
B. VIPoma, 
C. Insulinoma, 
D. Coeliac disease, 
E. Ulcerative colitis

###Answer:"
d828e0d0bc0b7c90c61bc1fa2ac4d58e1b5a56b400b79c7cc6a1f8966814509f,test,Male,Medicine,Licensed Professional,GH,mcq,,"Which of the following is a cause of dysentery?
","Which of the following is a cause of dysentery?
","
A. Camplylobacter spp, 
B. Clostridium perfringes, 
C. Vibrio cholerae, 
D. Bacillus cereus, 
E. Staphylococcus aureus",A,,Gastroenterology,No,0.0,0.0,0.0,expert,1.0,,0.0,,,,,,,v2,0,"###Instruction: 
The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer.

###Question: Which of the following is a cause of dysentery?


###Options:
A. Camplylobacter spp, 
B. Clostridium perfringes, 
C. Vibrio cholerae, 
D. Bacillus cereus, 
E. Staphylococcus aureus

###Answer:"
95d8c56855488b71910e0f4ff99d0063cb4267b8f0e5f49bfc5161be3a382c11,test,Male,Medicine,Licensed Professional,GH,mcq,,"Causes of liver cirrhosis include the following except
","Causes of liver cirrhosis include the following except
","
A. Haemochromatosis, 
B. Wilson\u2019s disease, 
C. Hepatitis A infection, 
D. Cystic fibrosis, 
E. Alpha 1 antitrypsin deficiency",C,,Gastroenterology,No,0.0,0.0,0.0,expert,1.0,,0.0,,,,,,,v2,0,"###Instruction: 
The following are multiple choice questions (MCQs).
You should directly answer the question by choosing the correct option and then provide a rationale for your answer.

###Question: Causes of liver cirrhosis include the following except


###Options:
A. Haemochromatosis, 
B. Wilson\u2019s disease, 
C. Hepatitis A infection, 
D. Cystic fibrosis, 
E. Alpha 1 antitrypsin deficiency

###Answer:"
